Province,Ward,MunicipalityCode,RegisteredVoters_prior,Turnout_prior,IsMetro,LogRegisteredVoters_prior,MunicipalityAvgTurnout_prior,SnapshotYear,TurnoutDelta_prior,RegistrationGrowth_prior
Gauteng,Ward 74201032,GT421,7613,0.4330750032838565,False,8.937612591306213,0.43314301055712234,2021,-0.09445736994620524,-0.07866392351446205
Gauteng,Ward 74201033,GT421,7458,0.4253150978814695,False,8.917042560738766,0.4333193720435402,2021,-0.0890142869102768,-0.05005731753916698
Gauteng,Ward 74201034,GT421,6428,0.4261045426260112,False,8.768418726857403,0.4333014301175279,2021,-0.09907633409409095,-0.08809760249680809
Gauteng,Ward 74201035,GT421,6266,0.428183849345675,False,8.742893471512136,0.43325417314662645,2021,-0.13131541427729998,-0.07717231222385856
Gauteng,Ward 74201036,GT421,8192,0.395263671875,False,9.010913347279288,0.4340023589982327,2021,-0.12773644698866338,-0.026268869606561274
Gauteng,Ward 74201037,GT421,6561,0.4063404968754763,False,8.788898309344878,0.4337506129754946,2021,-0.08096914779457448,-0.12356398610740049
Gauteng,Ward 74201038,GT421,6963,0.3840298721815309,False,8.848365694942547,0.4342576726276297,2021,-0.13733302668272002,-0.05854515954570039
Gauteng,Ward 74201039,GT421,6355,0.3532651455546813,False,8.756997183623554,0.4349568709600582,2021,-0.17314103735643932,-0.09045369972806638
Gauteng,Ward 74201040,GT421,6595,0.4274450341167551,False,8.794067065151415,0.4332709644018292,2021,-0.07560581334087196,-0.10576271186440678
Gauteng,Ward 74201041,GT421,7115,0.4338721011946592,False,8.869960510523953,0.4331248946955132,2021,-0.10160655775242572,-0.042008886495220166
Gauteng,Ward 74201042,GT421,6819,0.3597301657134477,False,8.827468112520654,0.43480993868372253,2021,-0.11895075661039611,-0.12160247327064277
Gauteng,Ward 74201043,GT421,6915,0.393058568329718,False,8.841448244098858,0.43405247498789823,2021,-0.14459325353263014,-0.0668016194331984
Gauteng,Ward 74201044,GT421,7118,0.3685023883113234,False,8.870382066070137,0.43461056998831626,2021,-0.10468582512111618,-0.055216352535173874
Gauteng,Ward 74201045,GT421,9234,0.5604288499025342,False,9.130647603066935,0.43024860495215234,2021,-0.11867061246305721,0.03427419354838701
Gauteng,Ward 74202001,GT422,3570,0.5638655462184874,False,8.180320874773685,0.543300766305821,2021,-0.08880519521122299,-0.0512888652670741
Gauteng,Ward 74202002,GT422,3288,0.7019464720194647,False,8.098034756176071,0.5326791566288227,2021,-0.06718738624825182,0.035590551181102326
Gauteng,Ward 74202003,GT422,3785,0.6597093791281374,False,8.23880116587155,0.5359281637743094,2021,-0.08942457006354854,0.0926674364896074
Gauteng,Ward 74202004,GT422,4009,0.5562484410077326,False,8.296297112642508,0.543886697475879,2021,-0.11548564814454776,0.0329811904148416
Gauteng,Ward 74202005,GT422,4309,0.5031329774889766,False,8.368461137615839,0.5479725023619372,2021,-0.13252109681636215,0.3453012800499531
Gauteng,Ward 74202006,GT422,4481,0.423566168266012,False,8.407601514786142,0.5540930261483191,2021,-0.2192909745911309,0.01933575978161972
Gauteng,Ward 74202007,GT422,4232,0.5510396975425331,False,8.350429973538136,0.5442873700501252,2021,-0.05834327033100084,0.07904130545639987
Gauteng,Ward 74202008,GT422,3945,0.4773130544993663,False,8.280204233279974,0.5499586502842149,2021,-0.08251701394528793,-0.06891668633467074
Gauteng,Ward 74202009,GT422,2976,0.4946236559139785,False,7.998335395952982,0.548627065560014,2021,-0.0781369168465943,-0.00899100899100902
Gauteng,Ward 74202010,GT422,3929,0.4601679816747264,False,8.27614021955846,0.5512775020399564,2021,-0.12284849487787186,-0.004055766793409354
Gauteng,Ward 74202011,GT422,4760,0.4651260504201681,False,8.468002947225466,0.550896112136461,2021,-0.14947131020466364,0.28198222461621336
Gauteng,Ward 74202012,GT422,3386,0.4633786178381571,False,8.12740456269308,0.5510305300273848,2021,-0.14178948441246814,-0.059183106418449594
Gauteng,Ward 74202013,GT422,3782,0.5893707033315706,False,8.238008249218403,0.5413388311432761,2021,-0.12146188395580626,0.1286183228886899
Gauteng,Ward 74202014,GT422,3951,0.7172867628448494,False,8.281723990411392,0.5314991342576393,2021,-0.08809129892298873,0.051916932907348334
Gauteng,Ward 74203001,GT423,4908,0.4881825590872045,False,8.498621805830801,0.5096088537145075,2021,-0.14949492569981376,0.2444219066937119
Gauteng,Ward 74203002,GT423,3122,0.4833440102498398,False,8.046229101075378,0.5100120661176212,2021,-0.15304643504653298,-0.07932763196697135
Gauteng,Ward 74203003,GT423,3941,0.501649327581832,False,8.279189777195004,0.5084866230066217,2021,-0.1275215520946088,-0.0037917087967643814
Gauteng,Ward 74203004,GT423,3288,0.4552919708029197,False,8.098034756176071,0.5123497360715311,2021,-0.19467924393513436,-0.05354058721934374
Gauteng,Ward 74203005,GT423,3536,0.4708710407239819,False,8.170751423757535,0.511051480244776,2021,-0.19142199270307214,0.10465479537644495
Gauteng,Ward 74203006,GT423,2042,0.5073457394711067,False,7.621684998724611,0.5080119220158489,2021,-0.08958258817394449,-0.3030716723549488
Gauteng,Ward 74203007,GT423,3662,0.4440196613872201,False,8.205764725234456,0.513289095189506,2021,-0.16405024352154368,-0.05885376509894624
Gauteng,Ward 74203008,GT423,4667,0.5247482322691236,False,8.448271745949816,0.5065617142826808,2021,-0.08030097611769715,-0.001497646555412957
Gauteng,Ward 74203009,GT423,3985,0.5937264742785445,False,8.290292591224315,0.5008135274485624,2021,-0.04689121406960706,-0.06761815629386991
Gauteng,Ward 74203010,GT423,4160,0.5725961538461538,False,8.333270353255308,0.502574387484595,2021,-0.09894431612773658,0.08616187989556146
Gauteng,Ward 74203011,GT423,2487,0.4893445918777643,False,7.818832443803404,0.5095120176486274,2021,-0.15239329986012745,-0.11431623931623935
Gauteng,Ward 74203012,GT423,3793,0.5489058792512523,False,8.2409125416889,0.5045485770341701,2021,-0.10463037858223023,0.13190092509698603
Gauteng,Ward 74203013,GT423,4262,0.52346316283435,False,8.357493812658563,0.5066688034022453,2021,-0.12267734020120935,-0.0758889852558543
Gauteng,Ward 74801001,GT481,3758,0.4260244811069718,False,8.231642179973411,0.4768920748168809,2021,-0.1970845434105034,-0.019822639540949427
Gauteng,Ward 74801002,GT481,4455,0.4004489337822671,False,8.40178233990491,0.477667091402478,2021,-0.17313999060537932,-0.051118210862619806
Gauteng,Ward 74801003,GT481,5800,0.3946551724137931,False,8.66561319653451,0.4778426599287954,2021,-0.12932655579328722,0.10392082223068133
Gauteng,Ward 74801004,GT481,4370,0.4347826086956521,False,8.382518288089635,0.4766266770111633,2021,-0.18041877718568178,-0.0537029016890429
Gauteng,Ward 74801005,GT481,5086,0.4298073141958317,False,8.534246945982066,0.4767774435111578,2021,-0.14060490593390257,0.06423938062356149
Gauteng,Ward 74801006,GT481,4313,0.4530489218641317,False,8.369388996647842,0.47607315236969416,2021,-0.17030367929193768,-0.002774566473988438
Gauteng,Ward 74801007,GT481,5220,0.4312260536398467,False,8.560252680876685,0.47673445140679377,2021,-0.13292726649691777,-0.06064423249955009
Gauteng,Ward 74801008,GT481,4261,0.4686693264491903,False,8.357259153499912,0.4755998067762076,2021,-0.11096156897117876,-0.029163818637502836
Gauteng,Ward 74801009,GT481,6000,0.4851666666666667,False,8.699514748210191,0.475099887375678,2021,-0.16110129809921186,-0.07278627723690312
Gauteng,Ward 74801010,GT481,4575,0.4673224043715847,False,8.428361977709622,0.4756406225967411,2021,-0.14186589393908688,-0.05747836835599507
Gauteng,Ward 74801011,GT481,5762,0.4692814994793474,False,8.659039915644474,0.475581256078324,2021,-0.1752853698215645,0.09460486322188455
Gauteng,Ward 74801012,GT481,3871,0.3143890467579436,False,8.261268150577648,0.48027496676685144,2021,-0.2537088295116778,-0.10641735918744233
Gauteng,Ward 74801013,GT481,5647,0.4046396316628298,False,8.638879709672837,0.4775401005576124,2021,-0.1511070992387531,-0.028389538885065346
Gauteng,Ward 74801014,GT481,4770,0.4723270440251572,False,8.470101583882387,0.47548896684966313,2021,-0.12115494568324764,0.022727272727272707
Gauteng,Ward 74801015,GT481,4379,0.4644896094998858,False,8.384575666801398,0.47572646486558046,2021,-0.10721665399903424,-0.054211663066954685
Gauteng,Ward 74801016,GT481,5146,0.4057520404197435,False,8.545974992841689,0.47750639120134236,2021,-0.15328719683731556,-0.056472313898056514
Gauteng,Ward 74801017,GT481,4727,0.5832451872223398,False,8.461046030793236,0.472127810995203,2021,-0.1292648368353988,-0.05232558139534882
Gauteng,Ward 74801018,GT481,5860,0.6418088737201365,False,8.675904882571059,0.47035315382860315,2021,-0.12507348898104154,-0.027708644433383056
Gauteng,Ward 74801019,GT481,3787,0.4436229205175601,False,8.239329427901795,0.4763587887741358,2021,-0.1386256001924991,-0.10366863905325441
Gauteng,Ward 74801020,GT481,4533,0.4639311714096625,False,8.41913925094085,0.47574338723195086,2021,-0.13632840029702148,-0.0194678780012979
Gauteng,Ward 74801021,GT481,5310,0.6487758945386064,False,8.577347114235984,0.47014203198561927,2021,-0.12600519127575438,-0.07005253940455336
Gauteng,Ward 74801022,GT481,5429,0.6347393626818936,False,8.599510233905452,0.47056738143582266,2021,-0.0995015921856931,0.012495337560611608
Gauteng,Ward 74801023,GT481,5891,0.4522152435919199,False,8.681181041521688,0.47609841534764,2021,-0.13905762226173868,0.12252286585365857
Gauteng,Ward 74801024,GT481,5138,0.4480342545737641,False,8.544419177669829,0.4762251119845538,2021,-0.09484378528727078,-0.06052294752239895
Gauteng,Ward 74801025,GT481,4647,0.4234990316333118,False,8.443977129084978,0.47696860358880994,2021,-0.14120211547878314,-0.06480177098007645
Gauteng,Ward 74801026,GT481,4474,0.4481448368350469,False,8.406038142050075,0.4762217610069392,2021,-0.11899111609624113,-0.05988653078377815
Gauteng,Ward 74801027,GT481,4507,0.4530729975593521,False,8.413387022690648,0.4760724228031724,2021,-0.15703062938365303,-0.026986183074265924
Gauteng,Ward 74801028,GT481,5042,0.5811186037286791,False,8.525558107747866,0.4721922529192534,2021,-0.1611045401950041,0.04562422231439234
Gauteng,Ward 74801029,GT481,4102,0.666747927840078,False,8.319229938632326,0.4695974249158777,2021,-0.09018767918461024,0.04403156019343335
Gauteng,Ward 74801030,GT481,5785,0.4743301642178046,False,8.663023639627777,0.47542826623776474,2021,-0.10742511619006134,0.05335032774945381
Gauteng,Ward 74801031,GT481,5405,0.4910268270120259,False,8.595079730073309,0.4749223067591519,2021,-0.14894494931536867,-0.046569059798906354
Gauteng,Ward 74801032,GT481,3743,0.5046753940689287,False,8.22764270790443,0.47450871381803367,2021,-0.1218863828861847,-0.13396575659416932
Gauteng,Ward 74801033,GT481,4460,0.4719730941704035,False,8.40290404501411,0.4754996926028375,2021,-0.0904997908621345,-0.03253796095444683
Gauteng,Ward 74801034,GT481,5272,0.4104704097116843,False,8.570165076182343,0.47736341031370777,2021,-0.18155751093489908,-0.031594415870683346
Gauteng,Ward 74804001,GT484,4534,0.4422143802382002,False,8.419359831067474,0.4138203931285368,2021,-0.15367884358110168,-0.06899383983572893
Gauteng,Ward 74804002,GT484,4584,0.4729493891797556,False,8.430327258394575,0.41268205946403475,2021,-0.09336860245204359,-0.041004184100418395
Gauteng,Ward 74804003,GT484,2693,0.4430003713330858,False,7.898411092811599,0.4137912823472447,2021,-0.04989580353030221,-0.01894353369763202
Gauteng,Ward 74804004,GT484,3075,0.4390243902439024,False,8.031060180240619,0.4139385409061034,2021,-0.03383074337072489,-0.13502109704641352
Gauteng,Ward 74804005,GT484,2953,0.2604131391804944,False,7.990576881743923,0.42055377242697034,2021,-0.05480844078096997,0.1379576107899807
Gauteng,Ward 74804006,GT484,2958,0.45368492224476,False,7.992268643270745,0.41339555823940494,2021,-0.09463312056869566,-0.09541284403669725
Gauteng,Ward 74804007,GT484,2188,0.5150822669104205,False,7.690743163541872,0.41112158251104713,2021,-0.04947817265001908,-0.3989010989010989
Gauteng,Ward 74804008,GT484,2721,0.4355016538037486,False,7.908754738783246,0.41406901262610907,2021,-0.12016209173341463,-0.1168451801363194
Gauteng,Ward 74804009,GT484,2881,0.4817771607080874,False,7.9658927350845286,0.4123551049629854,2021,-0.03984233614725852,0.13246855345911945
Gauteng,Ward 74804010,GT484,3531,0.3848768054375531,False,8.169336395928386,0.41594400701004225,2021,-0.19833068474668125,0.06644518272425248
Gauteng,Ward 74804011,GT484,2697,0.3292547274749722,False,7.89989532313973,0.4180040839716193,2021,-0.11066648066685308,-0.11457649376231127
Gauteng,Ward 74804012,GT484,4325,0.5292485549132948,False,8.37216741936598,0.4105969051776074,2021,-0.0779299096928866,0.07801595214356927
Gauteng,Ward 74804013,GT484,2923,0.4505644885391721,False,7.980365765111246,0.41351112985813043,2021,-0.05920611468937509,-0.17218918153497598
Gauteng,Ward 74804014,GT484,3841,0.4480604009372559,False,8.253488028345904,0.41360387384338654,2021,-0.15240471534181382,-0.10674418604651159
Gauteng,Ward 74804015,GT484,3386,0.370939161252215,False,8.12740456269308,0.4164602160539437,2021,-0.06690494190628982,-0.01883512025499856
Gauteng,Ward 74804016,GT484,3587,0.424310008363535,False,8.185071477532283,0.4144835180127836,2021,-0.12119576791147207,0.010707241476472174
Gauteng,Ward 74804017,GT484,3270,0.4235474006116208,False,8.0925452638913,0.414511762744336,2021,-0.11851404067462668,-0.06115417743324725
Gauteng,Ward 74804018,GT484,3488,0.3523509174311927,False,8.15708378502887,0.41714866952879637,2021,-0.11711270444878602,-0.07381837493361654
Gauteng,Ward 74804019,GT484,3131,0.3040562120728202,False,8.049107721326406,0.41893736231984713,2021,-0.10101815363146671,0.36964129483814534
Gauteng,Ward 74804020,GT484,3912,0.3341002044989775,False,8.271804031154709,0.4178246218596191,2021,-0.2205891411187877,-0.07583274273564844
Gauteng,Ward 74804021,GT484,4683,0.5714285714285714,False,8.451694209183541,0.40903468234370827,2021,-0.09608120093289096,0.07679926419866634
Gauteng,Ward 74804022,GT484,4145,0.4407720144752714,False,8.329658067569396,0.41387381408271934,2021,-0.1512885757571652,0.0825280752154609
Gauteng,Ward 74804023,GT484,3504,0.3715753424657534,False,8.161660452056282,0.4164366537867756,2021,-0.11743283749334676,-0.10429447852760731
Gauteng,Ward 74804024,GT484,2849,0.4931554931554932,False,7.954723334497908,0.4119336852427111,2021,-0.10045328670247972,-0.08037443511943188
Gauteng,Ward 74804025,GT484,2897,0.3596824301001035,False,7.9714309977693505,0.41687713202254034,2021,-0.22766503296990293,-0.06968529222864484
Gauteng,Ward 74804026,GT484,3561,0.4231957315360853,False,8.177796683277778,0.41452478752491145,2021,-0.1504476793166279,-0.07984496124031004
Gauteng,Ward 74804027,GT484,2617,0.1723347344287352,False,7.869783902530146,0.42381593556592434,2021,-0.20136389570825108,-0.28301369863013703
Gauteng,Ward 74804028,GT484,3877,0.4882641217436162,False,8.262816937670928,0.4121148471468547,2021,-0.11750041171998904,-0.053004396678065446
Gauteng,Ward 79800001,JHB,14294,0.3940114733454596,True,9.567595147779924,0.41640330070949655,2021,-0.1276434318710894,-0.01106960011069602
Gauteng,Ward 79800002,JHB,14308,0.3786692759295499,True,9.568574100378909,0.41652223247241055,2021,-0.1720321268760613,-0.0442217768871076
Gauteng,Ward 79800003,JHB,13533,0.3953299342348333,True,9.512886426076506,0.41639308008244713,2021,-0.11684074159563629,-0.031142611683848798
Gauteng,Ward 79800004,JHB,17574,0.4008762945260043,True,9.774175816055788,0.4163500850414303,2021,-0.14158092019322582,-0.03909453770025695
Gauteng,Ward 79800005,JHB,16037,0.3582964394836939,True,9.682653831508809,0.4166801614371071,2021,-0.3130668268448176,0.004258250360072546
Gauteng,Ward 79800006,JHB,18848,0.4649830220713073,True,9.844162086451313,0.4158531336651101,2021,-0.016847972474927086,0.1549727311722533
Gauteng,Ward 79800007,JHB,19786,0.4871120994642676,True,9.892729895883168,0.41568159042950575,2021,-0.13045163991250297,0.019108936389389708
Gauteng,Ward 79800008,JHB,18048,0.3606493794326241,True,9.800790154297786,0.4166619215925418,2021,-0.19113251856310165,0.04245364754808523
Gauteng,Ward 79800009,JHB,18174,0.4684164190601959,True,9.807747280255292,0.4158265181845761,2021,-0.12950334319834794,0.08017830609212484
Gauteng,Ward 79800010,JHB,14394,0.4278866194247603,True,9.57456673206775,0.41614070267787406,2021,-0.14872012051264422,0.047674503238954724
Gauteng,Ward 79800011,JHB,15888,0.4273036253776435,True,9.673319386284954,0.4161452220115726,2021,-0.12617704391594337,-0.09268459825252695
Gauteng,Ward 79800012,JHB,15492,0.3931061192873741,True,9.648079040634643,0.41641031895800884,2021,-0.0977065802728403,-0.06669076450388578
Gauteng,Ward 79800013,JHB,15430,0.4040829552819183,True,9.644068945357207,0.4163252272061131,2021,-0.13806139073163048,0.0050807712350182666
Gauteng,Ward 79800014,JHB,14188,0.440583591767691,True,9.560151815893512,0.41604227653568077,2021,-0.11150750834753975,-0.03829729546532912
Gauteng,Ward 79800015,JHB,14312,0.3570430408049189,True,9.568853625188556,0.41668987770593485,2021,-0.16865966874180183,-0.0939478348949101
Gauteng,Ward 79800016,JHB,14048,0.4209851936218678,True,9.550235315874898,0.4161942021027027,2021,-0.22456461585009735,-0.0440936309199782
Gauteng,Ward 79800017,JHB,18261,0.5184820108427797,True,9.812522917162035,0.4154384128219204,2021,-0.09651825778667289,-0.018911513458335527
Gauteng,Ward 79800018,JHB,18900,0.5445502645502646,True,9.846917201047734,0.4152363333358159,2021,-0.11275250156748384,0.017113335485954062
Gauteng,Ward 79800019,JHB,13334,0.3827058647067646,True,9.498072443178005,0.41649094108654067,2021,-0.16658326675337964,-0.1015430227073647
Gauteng,Ward 79800020,JHB,13868,0.3740265359100087,True,9.537339306804913,0.41655822270512016,2021,-0.2019708045155233,-0.0779255319148936
Gauteng,Ward 79800021,JHB,15015,0.5064935064935064,True,9.616804980417431,0.41553134696416283,2021,-0.0005399414589787321,-0.06126914660831506
