Province,Ward,MunicipalityCode,RegisteredVoters_2011,VotesCast_2011,Turnout_2011,RegisteredVoters_2016,VotesCast_2016,Turnout_2016,RegisteredVoters_2021,VotesCast_2021,Turnout_2021,TurnoutDelta_2011_2016,RegistrationGrowth_2011_2016
Gauteng,Ward 79800080,JHB,11030,4769,0.4323662737987307,13481,6421,0.476299977746458,13594,5716,0.4204796233632485,0.043933703947727276,0.2222121486854034
Gauteng,Ward 79800081,JHB,16325,8936,0.5473813169984686,17588,9765,0.5552080964293836,17769,7238,0.4073386234453261,0.007826779430915032,0.07736600306278718
Gauteng,Ward 79800082,JHB,15479,9006,0.581820531042057,17908,11192,0.6249720795175341,17675,8784,0.496973125884017,0.043151548475477086,0.15692228180114998
Gauteng,Ward 79800083,JHB,14707,10457,0.7110219623308629,16272,12246,0.7525811209439528,15797,9409,0.5956194214091283,0.0415591586130899,0.10641191269463524
Gauteng,Ward 79800084,JHB,17111,10222,0.5973934895681141,18755,11876,0.6332178085843775,18072,8752,0.4842850818946436,0.03582431901626337,0.0960785459645841
Gauteng,Ward 79800085,JHB,15821,10381,0.6561532140825486,17792,12167,0.6838466726618705,17196,8420,0.4896487555245405,0.027693458579321928,0.12458125276531185
Gauteng,Ward 79800086,JHB,16731,10487,0.6268005498774729,19302,13262,0.6870790591648533,18928,10073,0.5321745562130178,0.06027850928738043,0.15366684597453828
Gauteng,Ward 79800087,JHB,12962,7751,0.597978706989662,16256,10028,0.6168799212598425,16269,7917,0.4866310160427807,0.018901214270180433,0.25412744946767485
Gauteng,Ward 79800088,JHB,15166,9706,0.6399841751285771,16381,11280,0.6886026494109029,15625,8673,0.555072,0.048618474282325796,0.08011341157853091
Gauteng,Ward 79800089,JHB,13353,8603,0.6442746948251329,18288,12903,0.7055446194225722,17975,9715,0.5404728789986092,0.061269924597439296,0.3695798696922039
Gauteng,Ward 79800090,JHB,15554,9329,0.5997814067120998,16176,11765,0.7273120672601385,15805,8372,0.5297057893071813,0.12753066054803874,0.03998971325703993
Gauteng,Ward 79800091,JHB,15395,8119,0.5273790191620656,15777,8857,0.5613868289281866,15745,6750,0.4287075261987932,0.034007809766120944,0.024813251055537444
Gauteng,Ward 79800092,JHB,17470,8915,0.5103033772180882,14712,7477,0.5082245785753127,17488,6375,0.364535681610247,-0.0020787986427754923,-0.1578706353749284
Gauteng,Ward 79800093,JHB,13395,7893,0.5892497200447928,18132,12662,0.6983234061328039,19644,10240,0.5212787619629403,0.10907368608801105,0.3536394176931692
Gauteng,Ward 79800094,JHB,13926,8596,0.617262674134712,17562,11259,0.6411001024940212,17305,8128,0.4696908407974574,0.023837428359309132,0.26109435588108565
Gauteng,Ward 79800095,JHB,17000,6695,0.3938235294117647,18372,8155,0.4438819943392118,17995,5361,0.2979160878021673,0.050058464927447144,0.08070588235294118
Gauteng,Ward 79800096,JHB,18076,10158,0.5619606107545917,19919,12046,0.6047492343993173,21882,10359,0.4734027968193035,0.042788623644725576,0.10195839787563621
Gauteng,Ward 79800097,JHB,16566,11076,0.6685983339369793,19577,14824,0.7572150993512795,22293,11698,0.5247387072175123,0.08861676541430019,0.1817578172159846
Gauteng,Ward 79800098,JHB,16786,10184,0.6066960562373407,17625,11328,0.6427234042553192,17173,8444,0.4917020904908868,0.03602734801797847,0.04998212796377932
Gauteng,Ward 79800099,JHB,13849,8863,0.6399740053433461,15294,10709,0.7002092323787106,14914,8477,0.5683921147914711,0.060235227035364436,0.10433966351361113
Gauteng,Ward 79800100,JHB,14470,7738,0.5347615756738079,20129,10809,0.5369864374782652,19490,7861,0.4033350436121087,0.0022248618044573565,0.39108500345542496
Gauteng,Ward 79800101,JHB,17210,11389,0.6617664148750726,20382,13694,0.6718673339220881,21370,10893,0.5097332709405709,0.010100919047015489,0.18431144683323653
Gauteng,Ward 79800102,JHB,15644,9977,0.6377524929685502,17803,12104,0.6798854125709151,18726,9865,0.5268076471216491,0.04213291960236487,0.13800818205062648
Gauteng,Ward 79800103,JHB,16440,10337,0.6287712895377129,19037,12925,0.6789410096128592,19553,9949,0.5088221756252238,0.05016972007514631,0.15796836982968365
Gauteng,Ward 79800104,JHB,15483,9483,0.6124782018988568,17297,11500,0.6648551771983581,17499,8975,0.5128864506543231,0.05237697529950125,0.11716075695924566
Gauteng,Ward 79800105,JHB,15562,8736,0.561367433491839,18269,9211,0.5041874213147955,19144,7429,0.3880589218554116,-0.05718001217704349,0.17394936383498272
Gauteng,Ward 79800106,JHB,14364,9352,0.6510721247563352,19116,13039,0.6820987654320988,20114,10548,0.52441085810878,0.03102664067576355,0.3308270676691729
Gauteng,Ward 79800107,JHB,13428,8385,0.6244414655942806,16421,9576,0.5831557152426771,15589,5917,0.3795625120277118,-0.041285750351603534,0.22289246350908543
Gauteng,Ward 79800108,JHB,12880,6565,0.5097049689440993,14158,6985,0.4933606441587795,14113,5037,0.3569049812229859,-0.01634432478531983,0.09922360248447215
Gauteng,Ward 79800109,JHB,16982,8987,0.5292073960664233,18333,9876,0.5387007036491572,20924,8526,0.4074746702351366,0.009493307582733923,0.07955482275350367
Gauteng,Ward 79800110,JHB,18760,8805,0.4693496801705757,15672,7573,0.4832184788157223,15691,4009,0.2554967815945446,0.013868798645146563,-0.16460554371002134
Gauteng,Ward 79800111,JHB,16380,8209,0.5011599511599512,15419,7281,0.4722096115182567,16300,5015,0.3076687116564417,-0.028950339641694467,-0.05866910866910868
Gauteng,Ward 79800112,JHB,15661,9432,0.6022603920567013,16498,11114,0.67365741301976,19568,8771,0.4482318070318888,0.07139702096305867,0.05344486303556595
Gauteng,Ward 79800113,JHB,17859,7865,0.4403941990033037,19356,8276,0.427567679272577,18165,4870,0.2680979906413432,-0.012826519730726682,0.08382328237863268
Gauteng,Ward 79800114,JHB,20554,10893,0.5299698355551231,14406,7549,0.5240177703734555,16275,6178,0.3796006144393241,-0.005952065181667576,-0.2991145275858713
Gauteng,Ward 79800115,JHB,16884,11493,0.6807036247334755,20234,13476,0.6660077097953939,21648,9836,0.454360679970436,-0.014695914938081533,0.19841269841269837
Gauteng,Ward 79800116,JHB,15004,7340,0.48920287923220473,14385,6654,0.4625651720542231,13565,4946,0.3646148175451529,-0.02663770717798164,-0.041255665155958465
Gauteng,Ward 79800117,JHB,12697,8504,0.6697645113018823,14320,9999,0.6982541899441341,14228,7531,0.5293084059600787,0.028489678642251826,0.12782547058360239
Gauteng,Ward 79800118,JHB,15878,8105,0.5104547172187933,18986,10111,0.5325503002212156,17383,5551,0.3193349824541218,0.022095583002422314,0.19574253684343113
Gauteng,Ward 79800119,JHB,14484,7856,0.5423916045291356,19222,10849,0.5644053688481948,18420,7443,0.404071661237785,0.022013764319059215,0.3271195802264568
Gauteng,Ward 79800120,JHB,13922,7915,0.5685246372647608,18613,10860,0.5834631709020577,21344,8729,0.4089673913043478,0.014938533637296914,0.3369487142651917
Gauteng,Ward 79800121,JHB,16785,9569,0.5700923443550789,18994,10985,0.5783405285879751,19635,9190,0.4680417621594092,0.008248184232896194,0.13160560023830792
Gauteng,Ward 79800122,JHB,15243,8917,0.5849898313980187,18847,10970,0.5820554995489998,18908,7779,0.4114131584514491,-0.002934331849018923,0.23643639703470454
Gauteng,Ward 79800123,JHB,15188,4158,0.2737687648143271,16068,5501,0.3423574807069953,14090,2977,0.2112845990063875,0.06858871589266818,0.05794047932578361
Gauteng,Ward 79800124,JHB,14338,6080,0.4240479843771795,16036,7501,0.467760039910202,17415,5537,0.3179443008900373,0.04371205553302249,0.11842655879481101
Gauteng,Ward 79800125,JHB,19949,11592,0.5810817584841346,15314,9966,0.6507770667363197,17920,8571,0.4782924107142857,0.06969530825218517,-0.2323424733069327
Gauteng,Ward 79800126,JHB,16245,10681,0.6574946137273007,18963,13409,0.7071138532932553,18639,9891,0.5306615161757605,0.0496192395659546,0.16731301939058163
Gauteng,Ward 79800127,JHB,13521,6842,0.5060276606759855,16222,8026,0.4947602021945506,13592,5249,0.386183048852266,-0.0112674584814349,0.19976333111456257
Gauteng,Ward 79800128,JHB,16693,8479,0.5079374588150722,17720,9027,0.5094243792325056,17690,6302,0.3562464669304692,0.0014869204174333683,0.06152279398550298
Gauteng,Ward 79800129,JHB,14287,8663,0.606355428011479,15447,8585,0.555771347187156,14995,6019,0.4014004668222741,-0.050584080824322974,0.08119269265766071
Gauteng,Ward 79800130,JHB,13249,7836,0.5914408634613934,13483,7598,0.5635244381814136,13131,5757,0.4384281471327393,-0.02791642527997973,0.01766171031775987
Gauteng,Ward 79900001,TSH,13942,9231,0.6621001291062976,14831,9486,0.6396062301935136,16561,8151,0.4921804238874464,-0.02249389891278397,0.06376416582986666
Gauteng,Ward 79900002,TSH,11607,7849,0.6762298612906005,14620,9760,0.667578659370725,15964,7960,0.4986218992733651,-0.00865120191987545,0.2595847333505643
Gauteng,Ward 79900003,TSH,13607,6576,0.48328066436393036,15734,8638,0.5490021609253846,16187,5206,0.3216161116945697,0.0657214965614542,0.15631660174909978
Gauteng,Ward 79900004,TSH,14364,7140,0.49707602339181284,16012,9593,0.5991131651261554,17491,7505,0.4290778114458864,0.10203714173434258,0.11473127262600946
Gauteng,Ward 79900005,TSH,13155,9409,0.7152413530976814,16747,12165,0.726398757986505,15496,9148,0.5903458957150233,0.011157404888823552,0.2730520714557203
Gauteng,Ward 79900006,TSH,10289,5426,0.5273593157741278,12527,6859,0.5475373193901173,14080,5751,0.4084517045454545,0.020178003615989537,0.21751384974244337
Gauteng,Ward 79900007,TSH,12149,6438,0.5299201580376985,13382,6000,0.4483634733223733,15779,7068,0.4479371316306483,-0.08155668471532523,0.10148983455428429
Gauteng,Ward 79900008,TSH,12169,6490,0.5333223765305284,13022,6979,0.5359391798494855,12938,5105,0.3945741227392178,0.002616803318957084,0.07009614594461344
Gauteng,Ward 79900009,TSH,14518,9098,0.6266703402672544,12880,7469,0.5798913043478261,12245,4736,0.3867701102490812,-0.046779035919428336,-0.11282545805207334
Gauteng,Ward 79900010,TSH,11652,5369,0.46077926536216957,16238,7697,0.4740115777805148,13002,4290,0.3299492385786802,0.013232312418345216,0.39358050120151056
Gauteng,Ward 79900011,TSH,10874,6257,0.5754092330329226,13903,7802,0.561173847371071,12533,5080,0.405329928987473,-0.014235385661851563,0.2785543498252714
Gauteng,Ward 79900012,TSH,13046,6032,0.4623639429710256,11957,5928,0.4957765325750606,12175,4374,0.3592607802874743,0.03341258960403498,-0.08347386172006743
Gauteng,Ward 79900013,TSH,10603,6062,0.5717249834952371,12984,7417,0.571241528034504,13557,5783,0.4265692999926237,-0.00048345546073313983,0.22455908705083472
Gauteng,Ward 79900014,TSH,11123,6604,0.5937247145554257,13399,7510,0.5604895887752818,12653,5072,0.4008535525171896,-0.03323512578014398,0.20462105547064646
Gauteng,Ward 79900015,TSH,12332,6707,0.5438696075251378,17138,9742,0.568444392577897,14077,6272,0.4455494778717056,0.02457478505275923,0.3897178073305223
Gauteng,Ward 79900016,TSH,12652,6398,0.5056907998735378,13757,7691,0.5590608417532892,14696,6274,0.4269188894937398,0.05337004187975136,0.08733797028137835
Gauteng,Ward 79900017,TSH,14505,7466,0.5147190623922785,13589,6615,0.4867907866656855,14907,5640,0.3783457436103843,-0.02792827572659301,-0.06315063771113405
Gauteng,Ward 79900018,TSH,12497,6673,0.5339681523565656,13171,7475,0.567534735403538,14945,6394,0.4278353964536634,0.033566583046972465,0.05393294390653747
Gauteng,Ward 79900019,TSH,13290,8169,0.6146726862302483,14162,8435,0.5956079649766982,12834,5475,0.4266012155212716,-0.019064721253550077,0.0656132430398797
Gauteng,Ward 79900020,TSH,14221,7124,0.5009493003304971,14890,8045,0.5402955003357959,13802,5436,0.393855962903927,0.03934620000529876,0.04704310526685895
Gauteng,Ward 79900021,TSH,14011,6830,0.48747412747127256,14376,7668,0.5333889816360601,13534,5384,0.3978129156199202,0.04591485416478752,0.026050959960031372
Gauteng,Ward 79900022,TSH,11692,5786,0.4948682860075265,12533,6289,0.5017952605122477,13266,5380,0.405548017488316,0.006926974504721128,0.07192952446116996
Gauteng,Ward 79900023,TSH,11110,5565,0.5009000900090009,11672,6056,0.518848526387937,12666,5040,0.3979156797726196,0.01794843637893606,0.05058505850585049
Gauteng,Ward 79900024,TSH,13771,7747,0.5625590007987801,14516,7878,0.5427114907688069,14807,5327,0.3597622745998514,-0.019847510029973203,0.05409919395831819
Gauteng,Ward 79900025,TSH,14119,8161,0.578015440186982,12062,6542,0.5423644503399104,12789,4617,0.3610133708655876,-0.0356509898470716,-0.1456902046887173
Gauteng,Ward 79900026,TSH,11378,6699,0.588767797503955,12538,6882,0.5488913702344872,12022,4836,0.4022625187156879,-0.03987642726946783,0.10195113376691856
Gauteng,Ward 79900027,TSH,11092,6240,0.562567616300036,11888,5958,0.5011776581426649,12056,4951,0.4106668878566689,-0.06138995815737114,0.0717634331049406
Gauteng,Ward 79900028,TSH,12241,6376,0.5208724777387468,11679,6562,0.5618631732168851,12168,4809,0.3952169625246548,0.04099069547813827,-0.04591128175802628
Gauteng,Ward 79900029,TSH,10460,5969,0.5706500956022944,13935,7955,0.57086472909939,13035,5602,0.4297660145761411,0.00021463349709560653,0.3322179732313575
Gauteng,Ward 79900030,TSH,13359,7374,0.5519874242083989,15308,8597,0.5616017768487066,15853,6440,0.4062322588784457,0.009614352640307744,0.14589415375402348
Gauteng,Ward 79900031,TSH,13967,7271,0.5205842342664853,13793,7314,0.5302689770173277,13885,5460,0.3932301044292401,0.009684742750842412,-0.012457936564759797
Gauteng,Ward 79900032,TSH,12888,6327,0.4909217877094972,14861,7907,0.5320637911311487,16183,6195,0.3828091206821973,0.041142003421651474,0.15308814400993165
Gauteng,Ward 79900033,TSH,11120,6162,0.554136690647482,13364,7528,0.5633043998802754,14557,5815,0.399464175310847,0.009167709232793309,0.20179856115107908
Gauteng,Ward 79900034,TSH,13065,6543,0.5008036739380023,13435,6806,0.506587272050614,13429,4895,0.3645096433092561,0.005783598112611754,0.028319938767700004
Gauteng,Ward 79900035,TSH,11104,5005,0.4507384726224784,12385,6049,0.4884134033104562,14466,5144,0.3555924236139914,0.03767493068797778,0.11536383285302598
Gauteng,Ward 79900036,TSH,13144,6404,0.4872185027388923,14082,6739,0.4785541826445107,13909,5034,0.3619239341433604,-0.008664320094381561,0.07136335970785157
Gauteng,Ward 79900037,TSH,12883,7276,0.5647752852596445,16347,8521,0.5212577231296263,13714,5286,0.3854455301152107,-0.04351756213001823,0.2688814717069006
Gauteng,Ward 79900038,TSH,12191,4470,0.3666639324091543,12942,5842,0.4513985473651676,11473,2950,0.2571254249106598,0.08473461495601331,0.06160282175375276
Gauteng,Ward 79900039,TSH,11500,6313,0.5489565217391305,13497,7218,0.5347855078906424,12941,4696,0.3628776756046673,-0.014171013848488068,0.17365217391304344
Gauteng,Ward 79900040,TSH,13764,7038,0.511333914559721,15593,7132,0.4573847239145771,14813,4720,0.318639033281577,-0.05394919064514392,0.13288288288288297
Gauteng,Ward 79900041,TSH,12641,7822,0.6187801597974844,14531,10211,0.7027045626591425,16210,8966,0.5531153608883406,0.08392440286165814,0.14951348785697327
Gauteng,Ward 79900042,TSH,12043,7992,0.6636220210910903,13769,9958,0.7232188248965067,14721,8748,0.5942531078051763,0.05959680380541643,0.14331977082122394
Gauteng,Ward 79900043,TSH,11843,6276,0.5299332939289032,15313,9275,0.6056945079344348,14533,6364,0.4378999518337576,0.0757612140055316,0.2930000844380647
Gauteng,Ward 79900044,TSH,13587,9064,0.6671082652535512,13880,10752,0.7746397694524496,14391,8981,0.6240705996803558,0.10753150419889845,0.021564730992860826
Gauteng,Ward 79900045,TSH,10041,6888,0.6859874514490588,14730,11052,0.7503054989816701,14598,9219,0.6315248664200576,0.06431804753261128,0.466985360023902
Gauteng,Ward 79900046,TSH,11861,7788,0.6566056824888289,12670,9194,0.7256511444356748,14960,8858,0.5921122994652407,0.06904546194684591,0.06820672793187765
Gauteng,Ward 79900047,TSH,11858,7739,0.6526395682239838,15394,11269,0.7320384565415097,15116,9454,0.6254300079386081,0.07939888831752584,0.2981953111823241
Gauteng,Ward 79900048,TSH,13625,6374,0.4678165137614679,17620,11762,0.6675368898978433,17159,8932,0.5205431551955242,0.19972037613637544,0.29321100917431187
Gauteng,Ward 79900049,TSH,13320,6742,0.5061561561561562,14888,8077,0.5425174637291779,14533,5690,0.3915227413472786,0.036361307573021695,0.11771771771771777
Gauteng,Ward 79900050,TSH,15597,10410,0.6674360453933449,14818,11080,0.7477392360642462,14391,9447,0.6564519491348759,0.0803031906709013,-0.04994550234019368
Gauteng,Ward 79900051,TSH,14222,6933,0.48748417944030376,11955,6944,0.580844834797156,11862,4545,0.3831562974203338,0.09336065535685223,-0.15940092813950213
Gauteng,Ward 79900052,TSH,13517,9891,0.7317452097358882,13963,10644,0.7623003652510205,16421,9844,0.5994762803726935,0.030555155515132326,0.032995487164311665
Gauteng,Ward 79900053,TSH,12525,8170,0.6522954091816368,14462,10298,0.7120730189462039,13282,6930,0.5217587712693872,0.05977760976456714,0.15465069860279446
Gauteng,Ward 79900054,TSH,14033,9897,0.7052661583410532,15529,11111,0.7155000321978234,14986,8960,0.597891365274256,0.010233873856770215,0.10660585762132113
Gauteng,Ward 79900055,TSH,11737,7434,0.6333816137002641,18203,11980,0.6581332747349338,16633,8257,0.496422774003487,0.024751661034669636,0.5509073868961405
Gauteng,Ward 79900056,TSH,12390,6146,0.496045197740113,11580,6753,0.5831606217616581,11662,4584,0.3930715143200137,0.08711542402154504,-0.06537530266343827
Gauteng,Ward 79900057,TSH,14532,8943,0.6154004954582989,13261,9211,0.6945931679360531,13148,6622,0.5036507453605111,0.07919267247775419,-0.08746215249105427
Gauteng,Ward 79900058,TSH,14400,5655,0.3927083333333333,13404,5524,0.412115786332438,13616,3466,0.2545534665099882,0.01940745299910468,-0.06916666666666671
Gauteng,Ward 79900059,TSH,10482,4589,0.4377981301278382,14344,6166,0.4298661461238148,13015,3820,0.2935074913561275,-0.007931984004023396,0.36844113718755955
Gauteng,Ward 79900060,TSH,11957,5233,0.4376515848456971,12123,5157,0.4253897550111358,12476,5641,0.4521481243988458,-0.01226182983456131,0.013883081040394707
Gauteng,Ward 79900061,TSH,14430,7294,0.5054747054747055,16072,9666,0.6014186162269786,16861,7934,0.4705533479627543,0.09594391075227304,0.1137907137907137
Gauteng,Ward 79900062,TSH,13611,7124,0.5234001910219676,12650,7203,0.5694071146245059,11697,5313,0.4542190305206463,0.04600692360253833,-0.07060465799720816
Gauteng,Ward 79900063,TSH,11844,5237,0.4421648091860858,11872,5812,0.48955525606469,13473,5130,0.3807615230460922,0.04739044687860422,0.0023640661938533203
Gauteng,Ward 79900064,TSH,15020,10278,0.6842876165113182,15043,10507,0.698464402047464,12398,7235,0.583561864816906,0.014176785536145764,0.0015312916111851482
Gauteng,Ward 79900065,TSH,10207,6855,0.6715979229940237,17271,12973,0.7511435354061722,17238,9483,0.55012182387748,0.07954561241214853,0.6920740668168903
Gauteng,Ward 79900066,TSH,13850,7181,0.5184837545126354,13774,9246,0.6712647016117322,16113,8891,0.5517904797368585,0.15278094709909684,-0.005487364620938573
Gauteng,Ward 79900067,TSH,10905,5223,0.4789546079779917,11076,5446,0.4916937522571325,11633,4777,0.4106421387432304,0.012739144279140802,0.015680880330123825
