Province,Ward,MunicipalityCode,Municipality_2016,Municipality_2021,RegisteredVoters_2016,VotesCast_2016,Turnout_2016,RegisteredVoters_2021,VotesCast_2021,Turnout_2021
Eastern Cape,Ward 21309020,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,3108,1856,0.5971685971685972,3599,1883,0.523200889135871
Eastern Cape,Ward 21309021,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,3887,2159,0.5554412143040905,3772,2297,0.6089607635206787
Eastern Cape,Ward 21309022,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,4050,2222,0.548641975308642,3093,1468,0.4746201099256385
Eastern Cape,Ward 21309023,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,3806,1717,0.4511297950604309,3710,1525,0.4110512129380054
Eastern Cape,Ward 21309024,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,3603,1730,0.4801554260338607,3209,1273,0.39669679027734495
Eastern Cape,Ward 21309025,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,3643,1860,0.5105682130112544,3398,1511,0.44467333725721014
Eastern Cape,Ward 21309026,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,3718,1981,0.5328133405056482,3727,1629,0.4370807620069761
Eastern Cape,Ward 21309027,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,4193,2679,0.6389220128786072,4065,2503,0.6157441574415744
Eastern Cape,Ward 21309028,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,3410,2010,0.5894428152492669,2969,1336,0.44998315931289995
Eastern Cape,Ward 21309029,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,3231,1695,0.5246053853296193,3196,1384,0.4330413016270338
Eastern Cape,Ward 21309030,EC139,EC139 - Tsolwana/Inkwanca/Lukanji,EC139 - Enoch Mgijima,3746,2203,0.5880939668980245,3524,1763,0.5002837684449489
